application_id,company_name,original_filename,outcome_label,paid_flag,not_paid_flag,defaulted_flag,industry,requested_loan,company_age_months,directors_score,director_defaults_12m,director_defaults_36m,director_ccj_count,director_ccj_value,business_ccj,Total Revenue,Monthly Average Revenue,Total Expenses,Net Income,Total Debt,Debt-to-Income Ratio,Operating Margin,Debt Service Coverage Ratio,Gross Burn Rate,Cash Flow Volatility,Revenue Growth Rate,Average Month-End Balance,Average Negative Balance Days per Month,Number of Bounced Payments,mca_rule_score,mca_rule_decision,subprime_score,subprime_tier,final_decision
101726,Serenix Ltd,Serenix Ltd Transaction Report(1).json,unlabelled,False,False,False,Other,6000.0,53,73,1.0,5.0,1.0,285.0,False,30261.22,2521.77,28733.09,1528.13,1760.0,0.058,0.05,50.0,2394.42,1.038,0.33,1000.0,10,0,30,DECLINE,66.8,Tier 4,DECLINE
100416,Alex Sounthhampton(1),Alex Sounthhampton(1).json,unlabelled,False,False,False,Other,10000.0,36,77,0.0,0.0,0.0,0.0,False,496669.71,38205.36,530922.58,-34252.87,40000.0,0.081,-0.069,50.0,40840.2,0.484,0.08,1000.0,4,0,60,REFER,73.0,Tier 2,DECLINE
101845,Rj Elite Property Management,RJ elite property management 2.json,unlabelled,False,False,False,Other,2000.0,30,84,0.0,7.0,1.0,323.0,False,84626.08,6509.7,88038.06,-3411.98,19458.88,0.23,-0.04,5.06,6772.16,0.99,-0.04,1000.0,9,0,30,DECLINE,57.4,Tier 4,DECLINE
101845,Rj Elite Property Management,RJ elite property management.json,unlabelled,False,False,False,Other,2000.0,30,84,0.0,7.0,1.0,323.0,False,33414.53,11138.18,28093.29,5321.24,0.0,0.0,0.159,12.23,9364.43,0.405,0.25,1000.0,4,0,60,REFER,88.3,Tier 1,SENIOR_REVIEW
100344,Car Connect Rentals,Car Connect Rentals.json,unlabelled,False,False,False,Other,2000.0,24,0,0.0,0.0,0.0,0.0,False,17590.0,2931.67,18185.29,-595.29,1660.0,0.094,-0.034,23.01,3030.88,0.559,-0.21,1000.0,5,0,60,REFER,49.4,Tier 4,DECLINE
101744,Mc Building & Interiors Ltd,Mc building & interiors ltd.json,unlabelled,False,False,False,Other,10000.0,35,69,0.0,0.0,0.0,0.0,False,112870.85,8682.37,90090.73,22780.12,16969.0,0.15,0.202,2.57,6930.06,0.69,-0.09,1000.0,6,0,60,REFER,64.2,Tier 2,DECLINE
101784,R&K Brickwork Ltd,R&K BRICKWORK LTD.json,unlabelled,False,False,False,Other,9000.0,49,84,2.0,2.0,0.0,0.0,False,276190.26,21245.4,258646.34,17543.92,0.0,0.0,0.064,12.77,19895.87,0.576,0.19,1000.0,5,0,60,REFER,82.4,Tier 2,DECLINE
101739,Baig Halal Butcher Ltd,Baig halal butcher ltd.json,unlabelled,False,False,False,Other,10000.0,19,79,1.0,1.0,0.0,0.0,False,416017.39,46224.15,420425.3,-4407.91,23421.25,0.056,-0.011,21.99,46713.92,0.62,-0.09,1000.0,6,0,60,REFER,62.4,Tier 2,DECLINE
101738,Solaire Tanning Co Limited,Solaire tanning co limited.json,unlabelled,False,False,False,Other,8000.0,28,73,0.0,2.0,1.0,319.0,False,97365.02,7489.62,88420.24,8944.78,1010.27,0.01,0.092,9.24,6801.56,0.711,-0.15,1000.0,7,0,30,DECLINE,64.2,Tier 3,DECLINE
101737,Shreeji Mobile Repair Limited,SHREEJI MOBILE REPAIR LIMITED.json,unlabelled,False,False,False,Other,10000.0,33,80,0.0,0.0,0.0,0.0,False,21091.97,3013.14,24999.85,-3907.88,4086.0,0.194,-0.185,50.0,3571.41,0.762,0.25,1000.0,7,0,30,DECLINE,66.9,Tier 3,DECLINE
101736,Heart Of The Home Interiors,Heart of the home interiors.json,unlabelled,False,False,False,Other,9000.0,93,83,0.0,0.0,0.0,0.0,False,617301.64,47484.74,648151.76,-30850.12,14262.0,0.023,-0.05,1.62,49857.83,0.542,-0.01,1000.0,5,0,60,REFER,64.2,Tier 2,DECLINE
101735,Forty3 Media,Forty3 Media.json,unlabelled,False,False,False,Other,8000.0,106,87,1.0,2.0,0.0,0.0,False,64268.49,4943.73,46157.73,18110.76,7960.0,0.124,0.282,2.45,3550.59,0.362,0.07,1000.0,3,0,60,REFER,85.3,Tier 2,SENIOR_REVIEW
101734,Quest Makkah Tours Limited,Quest Makkah Tours Limited.json,unlabelled,False,False,False,Other,8000.0,32,84,0.0,0.0,0.0,0.0,False,420959.41,32381.49,379813.38,41146.03,28146.0,0.067,0.098,5.9,29216.41,0.89,0.04,1582.54,8,0,30,DECLINE,72.8,Tier 4,DECLINE
101733,Mym Suppliers Ltd,MYM SUPPLIERS LTD.json,unlabelled,False,False,False,Other,2000.0,19,86,0.0,0.0,0.0,0.0,False,9896.59,1413.8,9143.86,752.73,0.0,0.0,0.076,15.16,1306.27,0.959,0.5,1000.0,9,0,30,DECLINE,71.5,Tier 4,DECLINE
101732,Fusionprint Uk Ltd,FusionPrint UK Ltd.json,unlabelled,False,False,False,Other,10000.0,88,91,0.0,0.0,0.0,0.0,False,75177.29,6264.77,125503.22,-50325.93,98455.0,1.31,-0.669,1.62,10458.6,0.381,0.09,1000.0,3,0,60,REFER,60.9,Tier 2,DECLINE
101760,Happy Travel Limited Categorized,Happy Travel Limited_categorized.json,unlabelled,False,False,False,Other,10000.0,16,69,3.0,3.0,0.0,0.0,False,113560.8,8735.45,52804.72,60756.08,30100.0,0.265,0.535,1.24,4061.9,0.853,-0.21,2336.77,8,0,30,DECLINE,50.1,Tier 4,DECLINE
101760,Happy Travel Limited,Happy Travel Limited.json,unlabelled,False,False,False,Other,10000.0,16,69,3.0,3.0,0.0,0.0,False,113560.8,8735.45,52804.72,60756.08,30100.0,0.265,0.535,1.24,4061.9,0.853,-0.21,2336.77,8,0,30,DECLINE,50.1,Tier 4,DECLINE
101647,Ibbmedialtd,IBBmedialtd.json,unlabelled,False,False,False,Other,10000.0,99,82,0.0,0.0,0.0,0.0,False,311249.17,23942.24,341019.63,-29770.46,161216.74,0.518,-0.096,2.22,26232.28,1.252,-0.12,1000.0,10,0,30,DECLINE,53.4,Tier 4,DECLINE
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd 6.json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,364107.97,28008.31,256693.32,107414.65,63620.0,0.175,0.295,2.05,19745.64,0.567,0.08,4131.33,5,0,60,REFER,88.3,Tier 2,SENIOR_REVIEW
101641,Om Clinic Limited,OM Clinic Limited.json,unlabelled,False,False,False,Other,10000.0,27,80,1.0,10.0,7.0,19680.0,False,130485.1,10037.32,129823.84,661.26,0.0,0.0,0.005,50.0,9986.45,0.538,-0.1,1000.0,5,0,60,REFER,66.9,Tier 2,DECLINE
101639,A&A Building Construction Ltd,A&A Building Construction Ltd.json,unlabelled,False,False,False,Other,10000.0,104,0,0.0,0.0,0.0,0.0,False,35120.79,2926.73,11769.06,23351.73,0.0,0.0,0.665,1.26,980.76,0.819,0.22,1000.0,8,0,30,DECLINE,44.0,Tier 4,DECLINE
101637,Yoga Management Ltd,Yoga Management Ltd.json,unlabelled,False,False,False,Other,8000.0,16,0,0.0,0.0,0.0,0.0,False,18534.75,9267.37,30014.0,-11479.25,12000.0,0.647,-0.619,50.0,15007.0,0.535,-0.5,1000.0,5,0,60,REFER,33.4,Tier 4,DECLINE
101810,Four Paws Walking And Training Limited,Four Paws Walking and Training Limited app 4.json,unlabelled,False,False,False,Other,6000.0,39,77,0.0,1.0,0.0,0.0,False,435877.22,33529.02,437742.99,-1865.77,21337.53,0.049,-0.004,26.73,33672.54,0.412,-0.01,1000.0,4,0,60,REFER,70.4,Tier 2,DECLINE
101632,Patina House Limited,Patina House Limited.json,unlabelled,False,False,False,Other,10000.0,23,81,3.0,3.0,0.0,0.0,False,54893.6,6861.7,58511.93,-3618.33,3880.0,0.071,-0.066,50.0,7313.99,0.457,-0.0,1000.0,4,0,60,REFER,70.3,Tier 2,DECLINE
101629,Erfan Carpet,Erfan Carpet.json,unlabelled,False,False,False,Other,10000.0,40,0,0.0,0.0,0.0,0.0,False,26806.9,2436.99,25713.99,1092.91,0.0,0.0,0.041,50.0,2337.64,0.908,0.5,1000.0,9,0,30,DECLINE,56.2,Tier 4,DECLINE
101628,Elar One Ltd,Elar One Ltd.json,unlabelled,False,False,False,Other,3000.0,33,72,0.0,0.0,0.0,0.0,False,29214.27,3651.78,26385.4,2828.87,700.0,0.024,0.097,5.04,3298.18,0.845,-0.21,1000.0,8,0,30,DECLINE,60.0,Tier 3,DECLINE
101623,Optimum Vehicles Limited,Optimum Vehicles Limited.json,unlabelled,False,False,False,Other,10000.0,219,82,0.0,0.0,0.0,0.0,False,37485074.22,2883467.25,19843994.27,17641079.95,616084.27,0.016,0.471,2.05,1526461.1,0.356,-0.02,678503.08,3,0,60,REFER,86.3,Tier 2,SENIOR_REVIEW
101842,Momokakkoii Ltd,Momokakkoii Ltd.json,unlabelled,False,False,False,Other,2000.0,81,82,1.0,1.0,0.0,0.0,False,89422.18,6878.63,104920.09,-15497.91,11624.9,0.13,-0.173,8.99,8070.78,0.539,-0.05,1000.0,5,0,60,REFER,64.2,Tier 2,DECLINE
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd 5.json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,387679.99,29821.54,273512.41,114167.58,62610.0,0.161,0.294,2.17,21039.42,0.487,0.16,4391.06,4,0,60,REFER,92.7,Tier 2,SENIOR_REVIEW
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd 4.json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,387679.99,29821.54,273512.41,114167.58,62610.0,0.161,0.294,2.17,21039.42,0.487,0.16,4391.06,4,0,60,REFER,92.7,Tier 2,SENIOR_REVIEW
101620,Ultimate 2020 Group Ta Trade Glaze,Ultimate 2020 Group TA Trade Glaze.json,unlabelled,False,False,False,Other,10000.0,36,81,0.0,1.0,0.0,0.0,False,894907.53,68839.04,796629.32,98278.21,85637.75,0.096,0.11,4.96,61279.18,0.349,0.16,3779.93,3,0,100,APPROVE,98.1,Tier 1,APPROVE
101619,The Nail Label Limited,The Nail Label Limited.json,unlabelled,False,False,False,Other,5000.0,37,82,0.0,2.0,0.0,0.0,False,20508.65,2050.86,20749.13,-240.48,667.08,0.033,-0.012,50.0,2074.91,0.455,0.0,1000.0,4,0,60,REFER,71.1,Tier 2,DECLINE
101618,Them Paint Guys Limited,Them Paint Guys Limited.json,unlabelled,False,False,False,Other,10000.0,40,91,0.0,0.0,0.0,0.0,False,59694.39,11938.88,43452.41,16241.98,6100.0,0.102,0.272,12.6,8690.48,0.788,0.5,1624.2,7,0,30,DECLINE,79.7,Tier 3,DECLINE
101614,Cakes By Aleina Ltd,Cakes by Aleina Ltd.json,unlabelled,False,False,False,Other,2000.0,29,92,0.0,0.0,0.0,0.0,False,44295.45,4429.54,44080.08,215.37,16617.0,0.375,0.005,2.67,4408.01,0.45,-0.11,1000.0,4,0,60,REFER,71.8,Tier 2,DECLINE
101613,Ys Traders Limited,YS Traders Limited.json,unlabelled,False,False,False,Other,10000.0,86,78,1.0,1.0,1.0,2245.0,False,5333.44,761.92,7779.4,-2445.96,3511.62,0.658,-0.459,5.11,1111.34,1.579,0.5,1000.0,10,0,30,DECLINE,50.7,Tier 4,DECLINE
101612,Michel Reynolds Agency Ltd,Michel-Reynolds Agency Ltd.json,unlabelled,False,False,False,Other,10000.0,100,76,0.0,0.0,0.0,0.0,False,61013.07,4693.31,43690.59,17322.48,10756.63,0.176,0.284,2.2,3360.81,0.483,0.03,1000.0,4,0,60,REFER,75.4,Tier 2,DECLINE
101816,Madestays Limited,Madestays Limited.json,unlabelled,False,False,False,Other,3000.0,14,77,0.0,0.0,1.0,1197.0,False,442345.55,44234.56,432873.45,9472.1,0.0,0.0,0.021,50.0,43287.34,0.657,0.13,1000.0,6,0,60,REFER,71.6,Tier 2,DECLINE
101610,Allure Salon (Uk) Ltd,Allure Salon (UK) Ltd.json,unlabelled,False,False,False,Other,7000.0,48,79,0.0,0.0,0.0,0.0,False,102600.49,7892.35,101671.84,928.65,11018.26,0.107,0.009,9.61,7820.91,0.354,-0.0,1000.0,3,0,60,REFER,75.7,Tier 2,DECLINE
101807,D&C Couriers Ltd Original,D&C Couriers Ltd Original.json,unlabelled,False,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,90460.44,6958.5,90643.09,-182.65,36.0,0.0,-0.002,6.47,6972.55,0.452,-0.04,1000.0,4,0,60,REFER,53.2,Tier 4,DECLINE
101807,D&C Couriers Orginal Bank Acc,D&C Couriers Orginal Bank acc.json,unlabelled,False,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,90905.9,7575.49,72672.22,18233.68,2000.0,0.022,0.201,36.01,6056.02,0.321,-0.02,1000.0,3,0,100,APPROVE,63.0,Tier 2,DECLINE
101807,D&C Couriers Ltd,D&C Couriers Ltd app 2.json,unlabelled,False,False,False,Other,2000.0,68,0,0.0,0.0,0.0,0.0,False,95763.98,7366.46,78112.22,17651.76,2000.0,0.021,0.184,37.94,6008.63,0.333,0.01,1000.0,3,0,100,APPROVE,66.4,Tier 2,DECLINE
101607,Hair And Beauty Palace Ventures Limited,Hair and Beauty Palace Ventures Limited.json,unlabelled,False,False,False,Other,10000.0,97,84,0.0,0.0,0.0,0.0,False,167379.38,12875.34,154442.14,12937.24,46397.98,0.277,0.077,2.75,11880.16,0.206,-0.03,1000.0,0,0,100,APPROVE,82.4,Tier 2,APPROVE
101606,The Comfy Clothing Wardrobe Ltd,The Comfy Clothing Wardrobe Ltd.json,unlabelled,False,False,False,Other,10000.0,33,0,0.0,0.0,0.0,0.0,False,81420.91,13570.15,95128.58,-13707.67,17924.6,0.22,-0.168,47.96,15854.76,0.428,-0.03,1000.0,4,0,60,REFER,55.1,Tier 2,DECLINE
101605,Ashby Street Motors Ltd,Ashby Street Motors Ltd.json,unlabelled,False,False,False,Other,10000.0,24,76,0.0,0.0,0.0,0.0,False,595828.94,99304.82,551002.6,44826.34,7000.0,0.012,0.075,11.08,91833.77,0.428,-0.13,3735.53,4,0,60,REFER,80.3,Tier 2,DECLINE
101792,Muscle Makers Gym Limited Data Analysis,Muscle Makers Gym Limited Data Analysis.json,unlabelled,False,False,False,Other,6000.0,110,70,3.0,3.0,0.0,0.0,False,127327.45,9794.42,102869.5,24457.95,3270.23,0.026,0.192,4.57,7913.04,0.384,0.03,1000.0,3,0,60,REFER,78.8,Tier 2,SENIOR_REVIEW
101792,Muscle Makers Gym Limited,Muscle Makers Gym Limited app 2.json,unlabelled,False,False,False,Other,6000.0,110,70,3.0,3.0,0.0,0.0,False,131866.82,10143.6,103119.91,28746.91,8292.48,0.063,0.218,3.53,7932.3,0.364,-0.03,1105.65,3,0,60,REFER,75.4,Tier 2,DECLINE
101810,Four Paws Training Ltd,Four Paws Training Ltd.json,unlabelled,False,False,False,Other,6000.0,39,77,0.0,1.0,0.0,0.0,False,512332.3,39410.18,513545.84,-1213.54,17387.37,0.034,-0.002,30.18,39503.53,0.46,0.05,1000.0,4,0,60,REFER,71.5,Tier 2,DECLINE
101601,Something A Bit Different Ltd,Something a bit different Ltd.json,unlabelled,False,False,False,Other,10000.0,76,84,0.0,0.0,0.0,0.0,False,118629.74,9125.36,76581.64,42048.1,14911.49,0.126,0.354,2.01,5890.9,0.38,0.09,1617.23,3,0,60,REFER,89.7,Tier 2,SENIOR_REVIEW
101600,Stockport Jungle Ltd,Stockport Jungle Ltd.json,unlabelled,False,False,False,Other,10000.0,49,72,1.0,3.0,0.0,0.0,False,433726.96,33363.61,136909.32,296817.64,10538.61,0.024,0.684,1.44,10531.49,0.294,0.02,11416.06,0,0,100,APPROVE,82.0,Tier 2,APPROVE
101599,Bulgarian Food Pirin Ltd,Bulgarian Food Pirin Ltd.json,unlabelled,False,False,False,Other,10000.0,36,67,1.0,1.0,0.0,0.0,False,134713.48,10362.58,138494.19,-3780.71,0.0,0.0,-0.028,50.0,10653.4,0.398,-0.02,1000.0,3,0,60,REFER,69.5,Tier 2,DECLINE
101598,Akar Food Ltd,Akar Food Ltd.json,unlabelled,False,False,False,Other,10000.0,62,69,0.0,1.0,0.0,0.0,False,71177.0,6470.64,77111.75,-5934.75,8500.0,0.119,-0.083,50.0,7010.16,0.248,-0.05,1000.0,3,0,100,APPROVE,70.8,Tier 2,APPROVE
nan,Golden Triangle Financial Services Ltd,Golden Triangle Financial Services Ltd.json,unlabelled,False,False,False,Other,5000.0,12,65,0.0,0.0,0.0,0.0,False,1339183.44,103014.11,1336020.13,3163.31,107266.99,0.08,0.002,6.55,102770.78,0.322,0.05,1000.0,3,0,100,APPROVE,73.9,Tier 2,APPROVE
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd 3.json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,448064.38,34466.49,443324.77,4739.61,33110.0,0.074,0.011,11.05,34101.91,0.492,0.14,1000.0,4,0,60,REFER,81.1,Tier 2,DECLINE
101591,Rockaway Toys Ltd,Rockaway Toys Ltd.json,unlabelled,False,False,False,Other,2000.0,28,88,0.0,0.0,0.0,0.0,False,97568.81,8869.89,62554.12,35014.69,30821.26,0.316,0.359,1.53,5686.74,0.792,0.09,1591.58,7,0,30,DECLINE,69.2,Tier 3,DECLINE
101592,Smart Alloys South West Limited,Smart Alloys South West Limited.json,unlabelled,False,False,False,Other,6000.0,39,68,5.0,6.0,0.0,0.0,False,190940.59,14687.74,184455.45,6485.14,4440.0,0.023,0.034,19.7,14188.88,0.271,0.13,1000.0,0,0,100,APPROVE,86.7,Tier 2,APPROVE
101590,Spencers Group Ltd,Spencers Group Ltd.json,unlabelled,False,False,False,Other,10000.0,53,71,0.0,0.0,0.0,0.0,False,26273.98,8757.99,32238.12,-5964.14,4424.95,0.168,-0.227,27.24,10746.04,0.801,-0.32,1000.0,8,0,30,DECLINE,50.4,Tier 3,DECLINE
101589,Beyond Social Media (Uk) Ltd,Beyond Social Media (UK) Ltd.json,unlabelled,False,False,False,Other,4000.0,110,79,0.0,0.0,0.0,0.0,False,84151.54,6473.2,85271.2,-1119.66,0.0,0.0,-0.013,50.0,6559.32,0.754,-0.13,1000.0,7,0,30,DECLINE,59.7,Tier 3,DECLINE
101587,Thor Ltd,Thor Ltd.json,unlabelled,False,False,False,Other,3000.0,27,48,0.0,0.0,0.0,0.0,False,74257.47,7425.75,91360.84,-17103.37,27925.0,0.376,-0.23,6.57,9136.08,2.0,-0.5,1000.0,10,0,30,DECLINE,32.0,Tier 4,DECLINE
101849,Hidden Pretty Gifts Ltd,Hidden Pretty Gifts Ltd.json,unlabelled,False,False,False,Other,3000.0,45,74,0.0,0.0,0.0,0.0,False,56260.32,4327.72,60238.76,-3978.44,3500.0,0.062,-0.071,12.58,4633.75,0.611,-0.09,1000.0,6,0,60,REFER,58.4,Tier 2,DECLINE
101564,Phone Expert Services Ltd,Phone Expert Services Ltd 2.json,unlabelled,False,False,False,Other,5000.0,58,60,0.0,0.0,0.0,0.0,False,53553.98,4119.54,62645.23,-9091.25,11907.0,0.222,-0.17,12.65,4818.86,0.388,0.06,1000.0,3,0,60,REFER,74.3,Tier 2,DECLINE
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd 2.json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,434809.95,33446.92,424642.06,10167.89,30200.0,0.069,0.023,10.69,32664.77,0.558,0.14,1000.0,5,0,60,REFER,80.1,Tier 2,DECLINE
101584,Wigporium Ltd,Wigporium Ltd.json,unlabelled,False,False,False,Other,9000.0,60,65,6.0,7.0,1.0,960.0,False,12435.38,956.57,15933.68,-3498.3,3226.89,0.259,-0.281,2.96,1225.67,0.75,0.32,1000.0,7,0,30,DECLINE,63.7,Tier 3,DECLINE
101675,Gc Bike Repairs Ltd,GC Bike Repairs Ltd.json,unlabelled,False,False,False,Other,3000.0,76,83,0.0,0.0,0.0,0.0,False,444913.3,34224.1,432849.29,12064.01,30200.0,0.068,0.027,10.55,33296.1,0.504,0.14,1000.0,5,0,60,REFER,80.1,Tier 2,DECLINE
101564,Phone Expert Services Ltd,Phone Expert Services Ltd.json,unlabelled,False,False,False,Other,5000.0,58,60,0.0,0.0,0.0,0.0,False,53564.7,4120.36,62659.28,-9094.58,12552.0,0.234,-0.17,10.85,4819.94,0.379,0.06,1000.0,3,0,60,REFER,74.3,Tier 2,DECLINE
101579,Zainobu Ltd,Zainobu Ltd.json,unlabelled,False,False,False,Other,3000.0,38,61,0.0,0.0,0.0,0.0,False,16325.26,2332.18,15745.04,580.22,0.0,0.0,0.036,28.04,2249.29,0.84,0.2,1000.0,8,0,30,DECLINE,67.4,Tier 3,DECLINE
101582,Foolgood Salons Ltd,Foolgood Salons Ltd.json,unlabelled,False,False,False,Other,10000.0,20,76,0.0,0.0,0.0,0.0,False,52043.87,10408.77,59449.63,-7405.76,9953.3,0.191,-0.142,40.25,11889.93,2.0,-0.5,1000.0,10,0,30,DECLINE,41.6,Tier 4,DECLINE
101580,White Sea Technologies Limited,White Sea Technologies Limited.json,unlabelled,False,False,False,Other,10000.0,32,0,0.0,0.0,0.0,0.0,False,10916.71,909.73,47345.92,-36429.21,0.0,0.0,-1.0,5.44,3945.49,1.237,-0.0,1000.0,10,0,30,DECLINE,0.0,Error,DECLINE
101579,Zainobu Limited,Zainobu Limited.json,unlabelled,False,False,False,Other,3000.0,38,61,0.0,0.0,0.0,0.0,False,16325.26,2332.18,15745.04,580.22,0.0,0.0,0.036,28.04,2249.29,0.84,0.2,1000.0,8,0,30,DECLINE,67.4,Tier 3,DECLINE
101624,Vision Et Consilium Ltd,Vision ET Consilium Ltd.json,unlabelled,False,False,False,Other,10000.0,85,87,0.0,0.0,0.0,0.0,False,171188.87,13168.37,444211.34,-273022.47,34211.0,0.2,-1.0,2.02,34170.1,0.708,-0.12,1000.0,7,0,30,DECLINE,46.5,Tier 3,DECLINE
100247,Vageman Fish Limited,Vageman Fish Limited.json,unlabelled,False,False,False,Other,10000.0,34,80,0.0,0.0,0.0,0.0,False,71344.16,11890.69,60777.64,10566.52,0.0,0.0,0.148,6.78,10129.61,0.731,-0.02,1000.0,7,0,30,DECLINE,70.2,Tier 3,DECLINE
101577,Vagemanfish Ltd,Vagemanfish Ltd.json,unlabelled,False,False,False,Other,5000.0,27,78,0.0,0.0,0.0,0.0,False,71344.16,11890.69,60777.64,10566.52,0.0,0.0,0.148,6.78,10129.61,0.731,-0.02,1000.0,7,0,30,DECLINE,70.2,Tier 3,DECLINE
101576,Brookhouse Hypnotherapy Ltd,Brookhouse Hypnotherapy Ltd.json,unlabelled,False,False,False,Other,3000.0,265,83,0.0,1.0,0.0,0.0,False,70883.53,11813.92,65540.94,5342.59,1710.0,0.024,0.075,8.81,10923.49,0.172,-0.04,1000.0,0,0,100,APPROVE,80.9,Tier 2,APPROVE
101573,Recognised London Limited,Recognised London Limited.json,unlabelled,False,False,False,Other,10000.0,93,0,0.0,0.0,0.0,0.0,False,194657.66,14973.67,154692.37,39965.29,87389.0,0.449,0.205,1.96,11899.41,0.69,0.5,1537.13,6,0,60,REFER,66.9,Tier 2,DECLINE
101572,We Style Any Dog Limited,We Style Any Dog Limited.json,unlabelled,False,False,False,Other,3000.0,97,67,9.0,14.0,1.0,3029.0,False,38707.91,2977.53,35064.88,3643.03,0.0,0.0,0.094,11.38,2697.3,0.329,-0.06,1000.0,3,0,100,APPROVE,73.9,Tier 2,APPROVE
101571,House Of Mystery,House of Mystery.json,unlabelled,False,False,False,Other,5000.0,47,84,0.0,5.0,0.0,0.0,False,88654.41,6819.57,89626.37,-971.96,1402.46,0.016,-0.011,50.0,6894.34,0.332,-0.08,1000.0,3,0,100,APPROVE,70.6,Tier 2,APPROVE
100160,South Coast Categorized,South Coast_categorized.json,not_paid,False,True,True,Other,7000.0,33,72,0.0,0.0,1.0,316.0,False,56669.71,28334.86,69698.18,-13028.47,0.0,0.0,-0.23,50.0,34849.09,1.012,-0.5,1000.0,10,0,30,DECLINE,48.8,Tier 4,DECLINE
100036,Harbour Galley,Harbour_galley.json,unlabelled,False,False,False,Other,10000.0,33,62,0.0,3.0,0.0,0.0,False,322.36,322.36,4041.85,-3719.49,8793.93,10.0,-1.0,1.71,4041.85,0.1,0.0,1000.0,3,0,100,APPROVE,54.6,Tier 3,CONDITIONAL_APPROVE
100160,South Coast,South Coast.json,unlabelled,False,False,False,Other,7000.0,33,72,0.0,0.0,1.0,316.0,False,56669.71,28334.86,69698.18,-13028.47,0.0,0.0,-0.23,50.0,34849.09,1.012,-0.5,1000.0,10,0,30,DECLINE,48.8,Tier 4,DECLINE
101462,White Canvas Categorized,White_canvas_categorized.json,unlabelled,False,False,False,Other,10000.0,35,91,0.0,0.0,0.0,0.0,False,3535.0,1767.5,6103.39,-2568.39,0.0,0.0,-0.727,10.0,3051.7,1.414,-0.5,1000.0,10,0,30,DECLINE,41.0,Tier 4,DECLINE
100251,Git Support Ltd Categorized,GIT Support LTD_categorized.json,unlabelled,False,False,False,Other,6000.0,37,86,0.0,0.0,0.0,0.0,False,202085.15,15545.01,211894.74,-9809.59,10405.0,0.051,-0.049,5.96,16299.6,0.467,-0.03,1000.0,4,0,60,REFER,69.3,Tier 2,DECLINE
100219,R A F Chilamena Limited,R A F Chilamena Limited.json,unlabelled,False,False,False,Other,5000.0,46,0,0.0,0.0,0.0,0.0,False,98001.4,7538.57,220439.15,-122437.75,30800.0,0.314,-1.0,16.5,16956.86,0.507,0.06,1000.0,5,0,60,REFER,44.1,Tier 4,DECLINE
101564,Phone Expert Services Categorized,Phone Expert Services_categorized.json,unlabelled,False,False,False,Other,5000.0,58,60,0.0,0.0,0.0,0.0,False,54524.26,4194.17,62491.38,-7967.12,13872.0,0.254,-0.146,7.53,4807.03,0.309,0.06,1000.0,3,0,100,APPROVE,75.0,Tier 2,APPROVE
101509,22Lush Limited,22Lush Limited Transaction Report_categorized.json,unlabelled,False,False,False,Other,2000.0,67,0,0.0,0.0,0.0,0.0,False,44456.88,5557.11,42666.14,1790.74,0.0,0.0,0.04,46.59,5333.27,0.348,-0.13,1000.0,3,0,100,APPROVE,58.9,Tier 2,DECLINE
101689,Git Support Ltd,GIT Support LTD.json,unlabelled,False,False,False,Other,10000.0,32,78,1.0,6.0,1.0,498.0,False,202085.15,15545.01,211894.74,-9809.59,10405.0,0.051,-0.049,5.96,16299.6,0.467,-0.03,1000.0,4,0,60,REFER,69.3,Tier 2,DECLINE
101565,London Recruiting,London Recruiting.json,unlabelled,False,False,False,Other,10000.0,153,86,0.0,0.0,0.0,0.0,False,76724.72,7672.47,74368.14,2356.58,0.0,0.0,0.031,33.82,7436.81,0.514,-0.01,1000.0,5,0,60,REFER,71.3,Tier 2,DECLINE
101564,Phone Expert Services,Phone Expert Services.json,unlabelled,False,False,False,Other,5000.0,58,60,0.0,0.0,0.0,0.0,False,54524.26,4194.17,62491.38,-7967.12,13872.0,0.254,-0.146,7.53,4807.03,0.309,0.06,1000.0,3,0,100,APPROVE,75.0,Tier 2,APPROVE
101562,Bottom Line Consultants Ltd,Bottom Line Consultants Ltd.json,unlabelled,False,False,False,Other,6000.0,119,0,0.0,0.0,0.0,0.0,False,164942.75,12687.9,171358.95,-6416.2,19300.0,0.117,-0.039,13.3,13181.46,1.146,0.5,1000.0,10,0,30,DECLINE,48.7,Tier 4,DECLINE
